freq_Hz,Re_Y11,Im_Y11,Re_Y12,Im_Y12,Re_Y13,Im_Y13,Re_Y21,Im_Y21,Re_Y22,Im_Y22,Re_Y23,Im_Y23,Re_Y31,Im_Y31,Re_Y32,Im_Y32,Re_Y33,Im_Y33
6.294988990221888,-0.0025331341151704156,0.006096651584582038,0.0031091225766377907,0.002109264798470933,-7.958587011292354e-5,-0.0001760867394250528,-1.6259173158449804e-6,-8.531678550761612e-7,-0.002689705874976735,0.002878569187557674,-5.020625362054195e-6,-1.3857821557120408e-6,-1.2731897075336145e-5,-2.7242835508692608e-5,-1.3588223732658579e-5,4.077640074429353e-5,0.008396417489203967,-0.0006069330703900213
6.517339604882424,-0.00253313529800205,0.00632027091648552,0.0031903488808283646,0.0020802963992329077,-9.850418774647617e-5,-0.0001917117750371481,-1.758821579945301e-6,-9.426873254839857e-7,-0.0025963622450206054,0.002846076174088002,-5.560078475353446e-6,-1.1102010938555493e-6,-1.4715404843747343e-5,-2.884729514333511e-5,-1.3395066050030872e-5,4.273599387532319e-5,0.008486499183515937,-0.0007515488751256626
6.747544053110695,-0.0025331090680650054,0.006552743857340784,0.003270597881502798,0.0020491400738838444,-0.00012049827204179543,-0.00020754951457374086,-1.9032460944935398e-6,-1.0426673412590998e-6,-0.0025052528221466935,0.002810996922107149,-6.1116677858076745e-6,-7.600504286181751e-7,-1.69027933393038e-5,-3.051166649523518e-5,-1.3170588862935868e-5,4.475811686865057e-5,0.008570274916205444,-0.0009124534351361111
6.985879746785248,-0.002533048202193083,0.006794496458184485,0.003349826619440016,0.0020159197393071356,-0.00014585970206057404,-0.00022331845574638152,-2.06034652854154e-6,-1.1544842679396985e-6,-0.002416512577635155,0.002773511883932141,-6.666534034655477e-6,-3.287235181406433e-7,-1.9311244296360592e-5,-3.2236074847535506e-5,-1.2914792318246914e-5,4.6846156096506264e-5,0.008645469102996567,-0.0010898230932021053
7.232633896483535,-0.0025329439947414344,0.007045983947411342,0.0034280113770711255,0.0019807625979626283,-0.00017486336918664643,-0.000238677287810961,-2.231424013310599e-6,-1.279713325451746e-6,-0.002330258751909648,0.0027338077757224715,-7.2141476383048864e-6,1.894066083308407e-7,-2.1959473442122862e-5,-3.402053503725916e-5,-1.2627580561487012e-5,4.9004043779726684e-5,0.008709636145973887,-0.0012834846123878057
7.488103857590023,-0.002532785963249537,0.007307693667150636,0.003505148337626335,0.0019437974123052675,-0.00020775516451452183,-0.00025322418020869386,-2.417947767148716e-6,-1.4201599595838906e-6,-0.002246590804909391,0.002692075605074106,-7.742384029779966e-6,7.9859250623596e-7,-2.4867921565953873e-5,-3.586493536554297e-5,-1.2308720131345178e-5,5.123630071918409e-5,0.00876021792058133,-0.001492856516104992
7.75259748862946,-0.0025325614922719892,0.007580148399991995,0.003581254143098588,0.0019051528017117478,-0.00024473862050447076,-0.0002664990570454397,-2.6215818824598984e-6,-1.577896722549074e-6,-0.002165590606474752,0.002648508773903514,-8.237698384954996e-6,1.5013076603086456e-6,-2.805897416605021e-5,-3.7769015184789275e-5,-1.1957796459930185e-5,5.3548082386131686e-5,0.00879461998240363,-0.0017168998244423588
8.026433522257175,-0.0025322554011744497,0.007863910149000739,0.003656366381050018,0.0018649555775795176,-0.0002859613058152897,-0.00027798941249004215,-2.844217166311598e-6,-1.755306736190823e-6,-0.0020873228451696053,0.002603301285907205,-8.685409984746457e-6,2.2978598879513962e-6,-3.155721423182324e-5,-3.9732334612423813e-5,-1.157416821907131e-5,5.594522979975355e-5,0.008810305298120429,-0.001954084374786915
8.309941949353393,-0.002531849418084826,0.008159584445878243,0.0037305440352538104,0.0018233291268768353,-0.00033150202857466543,-0.0002871399974250534,-3.0880091419520667e-6,-1.9551350389866104e-6,-0.0020118356308459137,0.0025566460828771193,-9.070097758083688e-6,3.1860564601062572e-6,-3.538971362632194e-5,-4.17542344854482e-5,-1.115691901889531e-5,5.843432685599938e-5,0.008804902114692066,-0.0022023770102178332
8.603464416684504,-0.0025313215375784076,0.008467825276664662,0.0038038679398487373,0.0017803918485076848,-0.000381360092645594,-0.00029336636663962793,-3.3554235924119398e-6,-2.1805493977887707e-6,-0.0019391612642342556,0.0025087335289774226,-9.376096959653136e-6,4.16095734297843e-6,-3.9586369651331744e-5,-4.383378423356882e-5,-1.070480569486639e-5,6.1022766031063925e-5,0.008776320188275066,-0.002459257171880522
8.907354638610439,-0.0025306452337164843,0.008789340732192657,0.003876441281260935,0.001736255640465956,-0.00043544791861937457,-0.00029607184028641886,-3.649291375938592e-6,-2.435212510767152e-6,-0.0018693171458689464,0.0024597500569670033,-9.588073552389608e-6,5.214751306786848e-6,-4.418029476075255e-5,-4.59697147793465e-5,-1.021620210699623e-5,6.371882467811466e-5,0.008722867355332955,-0.0027217636978555176
9.221978823334327,-0.0025297884923564883,0.009124899512411517,0.00394839019686285,0.001691024428885845,-0.0004935882391174671,-0.0002946669529337194,-3.972874688977418e-6,-2.7233679556070486e-6,-0.0018023067966391572,0.0024098769854779805,-9.69163954238629e-6,6.336782586821509e-6,-4.920826910159824e-5,-4.816033282799917e-5,-9.689037009303205e-6,6.653175448305495e-5,0.008643356786788632,-0.002986573933218396
