5.29198,-0.00253273+1i*(0.00509823),0.0026909+1i*(0.00221716),-2.57017e-05+1i*(-0.000102546),-1.09848e-06+1i*(-5.32948e-07),-0.00318405+1i*(0.00299662),-2.28914e-06+1i*(-1.60933e-06),-5.35979e-06+1i*(-2.01079e-05),-1.40815e-05+1i*(3.18311e-05),0.00791546+1i*(-0.000105263),
5.4789,-0.00253278+1i*(0.00528311),0.00277575+1i*(0.00220076),-3.34434e-05+1i*(-0.000114181),-1.1874e-06+1i*(-5.86418e-07),-0.00308214+1i*(0.00297941),-2.62887e-06+1i*(-1.60018e-06),-6.53848e-06+1i*(-2.14179e-05),-1.40455e-05+1i*(3.35125e-05),0.0080108+1i*(-0.000179047),
5.67243,-0.00253283+1i*(0.00547508),0.0028601+1i*(0.00218165),-4.28191e-05+1i*(-0.000126668),-1.28372e-06+1i*(-6.45703e-07),-0.00298155+1i*(0.00295887),-2.99747e-06+1i*(-1.55919e-06),-7.85303e-06+1i*(-2.27858e-05),-1.39781e-05+1i*(3.52464e-05),0.0081078+1i*(-0.000265106),
5.87279,-0.00253287+1i*(0.00567444),0.00294381+1i*(0.00215993),-5.40745e-05+1i*(-0.000139959),-1.38813e-06+1i*(-7.11518e-07),-0.00288248+1i*(0.00293513),-3.39365e-06+1i*(-1.48038e-06),-9.31505e-06+1i*(-2.42122e-05),-1.38792e-05+1i*(3.70338e-05),0.00820534+1i*(-0.000364477),
6.08022,-0.0025329+1i*(0.00588152),0.00302679+1i*(0.00213568),-6.74744e-05+1i*(-0.00015397),-1.50138e-06+1i*(-7.84676e-07),-0.00278515+1i*(0.00290831),-3.8151e-06+1i*(-1.35747e-06),-1.09371e-05+1i*(-2.56975e-05),-1.37488e-05+1i*(3.88765e-05),0.00830206+1i*(-0.00047813),
6.29499,-0.00253291+1i*(0.00609668),0.00310892+1i*(0.00210901),-8.32983e-05+1i*(-0.00016858),-1.62429e-06+1i*(-8.66104e-07),-0.00268972+1i*(0.00287858),-4.25843e-06+1i*(-1.18396e-06),-1.27325e-05+1i*(-2.72422e-05),-1.3587e-05+1i*(4.07764e-05),0.00839638+1i*(-0.00060692),
6.51734,-0.0025329+1i*(0.0063203),0.00319015+1i*(0.00208004),-0.000101836+1i*(-0.000183621),-1.7578e-06+1i*(-9.56855e-07),-0.00259638+1i*(0.00284609),-4.719e-06+1i*(-9.53362e-07),-1.47161e-05+1i*(-2.88466e-05),-1.33937e-05+1i*(4.2736e-05),0.00848645+1i*(-0.000751536),
6.74754,-0.00253286+1i*(0.00655277),0.00327039+1i*(0.00204888),-0.00012338+1i*(-0.000198876),-1.90295e-06+1i*(-1.05814e-06),-0.00250527+1i*(0.00281101),-5.1908e-06+1i*(-6.59412e-07),-1.69035e-05+1i*(-3.05109e-05),-1.31691e-05+1i*(4.47581e-05),0.00857022+1i*(-0.000912439),
6.98588,-0.00253279+1i*(0.00679452),0.00334961+1i*(0.00201566),-0.000148219+1i*(-0.000214069),-2.0609e-06+1i*(-1.17132e-06),-0.00241653+1i*(0.00277353),-5.6664e-06+1i*(-2.96316e-07),-1.9312e-05+1i*(-3.22352e-05),-1.29132e-05+1i*(4.68461e-05),0.00864541+1i*(-0.00108981),
7.23263,-0.00253267+1i*(0.007046),0.00342779+1i*(0.00198049),-0.000176624+1i*(-0.000228868),-2.23298e-06+1i*(-1.29798e-06),-0.00233027+1i*(0.00273382),-6.13694e-06+1i*(1.40926e-07),-2.19603e-05+1i*(-3.40195e-05),-1.26259e-05+1i*(4.90039e-05),0.00870957+1i*(-0.00128347),
7.4881,-0.00253249+1i*(0.00730771),0.00350493+1i*(0.00194352),-0.00020884+1i*(-0.000242881),-2.42065e-06+1i*(-1.43993e-06),-0.00224661+1i*(0.00269209),-6.59214e-06+1i*(6.56184e-07),-2.48688e-05+1i*(-3.58637e-05),-1.23069e-05+1i*(5.12362e-05),0.00876015+1i*(-0.00149284),
7.7526,-0.00253225+1i*(0.00758016),0.00358103+1i*(0.00190487),-0.000245068+1i*(-0.000255657),-2.62561e-06+1i*(-1.59923e-06),-0.00216561+1i*(0.00264853),-7.0205e-06+1i*(1.25186e-06),-2.80599e-05+1i*(-3.77676e-05),-1.19558e-05+1i*(5.35479e-05),0.00879454+1i*(-0.00171688),
8.02643,-0.00253193+1i*(0.00786392),0.00365613+1i*(0.00186467),-0.000285457+1i*(-0.000266694),-2.84976e-06+1i*(-1.77826e-06),-0.00208734+1i*(0.00260332),-7.40946e-06+1i*(1.92853e-06),-3.15582e-05+1i*(-3.97308e-05),-1.15721e-05+1i*(5.5945e-05),0.00881022+1i*(-0.00195406),
8.30994,-0.0025315+1i*(0.00815958),0.00373031+1i*(0.00182304),-0.000330089+1i*(-0.000275448),-3.09526e-06+1i*(-1.97978e-06),-0.00201185+1i*(0.00255667),-7.74577e-06+1i*(2.68468e-06),-3.53908e-05+1i*(-4.17524e-05),-1.11547e-05+1i*(5.8434e-05),0.0088048+1i*(-0.00220234),
8.60346,-0.00253095+1i*(0.00846782),0.00380363+1i*(0.00178009),-0.000378966+1i*(-0.000281345),-3.36461e-06+1i*(-2.20693e-06),-0.00193918+1i*(0.00250876),-8.01589e-06+1i*(3.51648e-06),-3.95875e-05+1i*(-4.38317e-05),-1.07024e-05+1i*(6.10224e-05),0.00877621+1i*(-0.00245922),
8.90735,-0.00253026+1i*(0.00878933),0.00387619+1i*(0.00173595),-0.000432008+1i*(-0.000283798),-3.66066e-06+1i*(-2.46339e-06),-0.00186933+1i*(0.00245978),-8.20645e-06+1i*(4.41762e-06),-4.41815e-05+1i*(-4.59674e-05),-1.02136e-05+1i*(6.37184e-05),0.00872275+1i*(-0.00272171),
