2160,3.58606e-07+1i*(-0.000218708),0+1i*(0),0+1i*(0),-7.17211e-07+1i*(0.000437416),0+1i*(0),0+1i*(0),0+1i*(0),3.58606e-07+1i*(-0.000218708),0+1i*(0),0+1i*(0),-7.17211e-07+1i*(0.000437416),0+1i*(0),0+1i*(0),0+1i*(0),3.58606e-07+1i*(-0.000218708),0+1i*(0),0+1i*(0),-7.17211e-07+1i*(0.000437416),-7.17211e-07+1i*(0.000437416),0+1i*(0),0+1i*(0),1.43442e-06+1i*(-0.000874831),0+1i*(0),0+1i*(0),0+1i*(0),-7.17211e-07+1i*(0.000437416),0+1i*(0),0+1i*(0),1.43442e-06+1i*(-0.000874831),0+1i*(0),0+1i*(0),0+1i*(0),-7.17211e-07+1i*(0.000437416),0+1i*(0),0+1i*(0),1.43442e-06+1i*(-0.000874831),
2170,3.55308e-07+1i*(-0.0002177),0+1i*(0),0+1i*(0),-7.10616e-07+1i*(0.0004354),0+1i*(0),0+1i*(0),0+1i*(0),3.55308e-07+1i*(-0.0002177),0+1i*(0),0+1i*(0),-7.10616e-07+1i*(0.0004354),0+1i*(0),0+1i*(0),0+1i*(0),3.55308e-07+1i*(-0.0002177),0+1i*(0),0+1i*(0),-7.10616e-07+1i*(0.0004354),-7.10616e-07+1i*(0.0004354),0+1i*(0),0+1i*(0),1.42123e-06+1i*(-0.0008708),0+1i*(0),0+1i*(0),0+1i*(0),-7.10616e-07+1i*(0.0004354),0+1i*(0),0+1i*(0),1.42123e-06+1i*(-0.0008708),0+1i*(0),0+1i*(0),0+1i*(0),-7.10616e-07+1i*(0.0004354),0+1i*(0),0+1i*(0),1.42123e-06+1i*(-0.0008708),
2180,3.52056e-07+1i*(-0.000216701),0+1i*(0),0+1i*(0),-7.04112e-07+1i*(0.000433403),0+1i*(0),0+1i*(0),0+1i*(0),3.52056e-07+1i*(-0.000216701),0+1i*(0),0+1i*(0),-7.04112e-07+1i*(0.000433403),0+1i*(0),0+1i*(0),0+1i*(0),3.52056e-07+1i*(-0.000216701),0+1i*(0),0+1i*(0),-7.04112e-07+1i*(0.000433403),-7.04112e-07+1i*(0.000433403),0+1i*(0),0+1i*(0),1.40822e-06+1i*(-0.000866805),0+1i*(0),0+1i*(0),0+1i*(0),-7.04112e-07+1i*(0.000433403),0+1i*(0),0+1i*(0),1.40822e-06+1i*(-0.000866805),0+1i*(0),0+1i*(0),0+1i*(0),-7.04112e-07+1i*(0.000433403),0+1i*(0),0+1i*(0),1.40822e-06+1i*(-0.000866805),
2190,3.48848e-07+1i*(-0.000215712),0+1i*(0),0+1i*(0),-6.97696e-07+1i*(0.000431424),0+1i*(0),0+1i*(0),0+1i*(0),3.48848e-07+1i*(-0.000215712),0+1i*(0),0+1i*(0),-6.97696e-07+1i*(0.000431424),0+1i*(0),0+1i*(0),0+1i*(0),3.48848e-07+1i*(-0.000215712),0+1i*(0),0+1i*(0),-6.97696e-07+1i*(0.000431424),-6.97696e-07+1i*(0.000431424),0+1i*(0),0+1i*(0),1.39539e-06+1i*(-0.000862847),0+1i*(0),0+1i*(0),0+1i*(0),-6.97696e-07+1i*(0.000431424),0+1i*(0),0+1i*(0),1.39539e-06+1i*(-0.000862847),0+1i*(0),0+1i*(0),0+1i*(0),-6.97696e-07+1i*(0.000431424),0+1i*(0),0+1i*(0),1.39539e-06+1i*(-0.000862847),
2200,3.45684e-07+1i*(-0.000214731),0+1i*(0),0+1i*(0),-6.91368e-07+1i*(0.000429463),0+1i*(0),0+1i*(0),0+1i*(0),3.45684e-07+1i*(-0.000214731),0+1i*(0),0+1i*(0),-6.91368e-07+1i*(0.000429463),0+1i*(0),0+1i*(0),0+1i*(0),3.45684e-07+1i*(-0.000214731),0+1i*(0),0+1i*(0),-6.91368e-07+1i*(0.000429463),-6.91368e-07+1i*(0.000429463),0+1i*(0),0+1i*(0),1.38274e-06+1i*(-0.000858925),0+1i*(0),0+1i*(0),0+1i*(0),-6.91368e-07+1i*(0.000429463),0+1i*(0),0+1i*(0),1.38274e-06+1i*(-0.000858925),0+1i*(0),0+1i*(0),0+1i*(0),-6.91368e-07+1i*(0.000429463),0+1i*(0),0+1i*(0),1.38274e-06+1i*(-0.000858925),
2210,3.42563e-07+1i*(-0.00021376),0+1i*(0),0+1i*(0),-6.85125e-07+1i*(0.000427519),0+1i*(0),0+1i*(0),0+1i*(0),3.42563e-07+1i*(-0.00021376),0+1i*(0),0+1i*(0),-6.85125e-07+1i*(0.000427519),0+1i*(0),0+1i*(0),0+1i*(0),3.42563e-07+1i*(-0.00021376),0+1i*(0),0+1i*(0),-6.85125e-07+1i*(0.000427519),-6.85125e-07+1i*(0.000427519),0+1i*(0),0+1i*(0),1.37025e-06+1i*(-0.000855039),0+1i*(0),0+1i*(0),0+1i*(0),-6.85125e-07+1i*(0.000427519),0+1i*(0),0+1i*(0),1.37025e-06+1i*(-0.000855039),0+1i*(0),0+1i*(0),0+1i*(0),-6.85125e-07+1i*(0.000427519),0+1i*(0),0+1i*(0),1.37025e-06+1i*(-0.000855039),
2220,3.39484e-07+1i*(-0.000212797),0+1i*(0),0+1i*(0),-6.78967e-07+1i*(0.000425594),0+1i*(0),0+1i*(0),0+1i*(0),3.39484e-07+1i*(-0.000212797),0+1i*(0),0+1i*(0),-6.78967e-07+1i*(0.000425594),0+1i*(0),0+1i*(0),0+1i*(0),3.39484e-07+1i*(-0.000212797),0+1i*(0),0+1i*(0),-6.78967e-07+1i*(0.000425594),-6.78967e-07+1i*(0.000425594),0+1i*(0),0+1i*(0),1.35793e-06+1i*(-0.000851187),0+1i*(0),0+1i*(0),0+1i*(0),-6.78967e-07+1i*(0.000425594),0+1i*(0),0+1i*(0),1.35793e-06+1i*(-0.000851187),0+1i*(0),0+1i*(0),0+1i*(0),-6.78967e-07+1i*(0.000425594),0+1i*(0),0+1i*(0),1.35793e-06+1i*(-0.000851187),
2230,3.36446e-07+1i*(-0.000211843),0+1i*(0),0+1i*(0),-6.72891e-07+1i*(0.000423685),0+1i*(0),0+1i*(0),0+1i*(0),3.36446e-07+1i*(-0.000211843),0+1i*(0),0+1i*(0),-6.72891e-07+1i*(0.000423685),0+1i*(0),0+1i*(0),0+1i*(0),3.36446e-07+1i*(-0.000211843),0+1i*(0),0+1i*(0),-6.72891e-07+1i*(0.000423685),-6.72891e-07+1i*(0.000423685),0+1i*(0),0+1i*(0),1.34578e-06+1i*(-0.00084737),0+1i*(0),0+1i*(0),0+1i*(0),-6.72891e-07+1i*(0.000423685),0+1i*(0),0+1i*(0),1.34578e-06+1i*(-0.00084737),0+1i*(0),0+1i*(0),0+1i*(0),-6.72891e-07+1i*(0.000423685),0+1i*(0),0+1i*(0),1.34578e-06+1i*(-0.00084737),
2240,3.33448e-07+1i*(-0.000210897),0+1i*(0),0+1i*(0),-6.66897e-07+1i*(0.000421794),0+1i*(0),0+1i*(0),0+1i*(0),3.33448e-07+1i*(-0.000210897),0+1i*(0),0+1i*(0),-6.66897e-07+1i*(0.000421794),0+1i*(0),0+1i*(0),0+1i*(0),3.33448e-07+1i*(-0.000210897),0+1i*(0),0+1i*(0),-6.66897e-07+1i*(0.000421794),-6.66897e-07+1i*(0.000421794),0+1i*(0),0+1i*(0),1.33379e-06+1i*(-0.000843587),0+1i*(0),0+1i*(0),0+1i*(0),-6.66897e-07+1i*(0.000421794),0+1i*(0),0+1i*(0),1.33379e-06+1i*(-0.000843587),0+1i*(0),0+1i*(0),0+1i*(0),-6.66897e-07+1i*(0.000421794),0+1i*(0),0+1i*(0),1.33379e-06+1i*(-0.000843587),
2250,3.30491e-07+1i*(-0.000209959),0+1i*(0),0+1i*(0),-6.60982e-07+1i*(0.000419919),0+1i*(0),0+1i*(0),0+1i*(0),3.30491e-07+1i*(-0.000209959),0+1i*(0),0+1i*(0),-6.60982e-07+1i*(0.000419919),0+1i*(0),0+1i*(0),0+1i*(0),3.30491e-07+1i*(-0.000209959),0+1i*(0),0+1i*(0),-6.60982e-07+1i*(0.000419919),-6.60982e-07+1i*(0.000419919),0+1i*(0),0+1i*(0),1.32196e-06+1i*(-0.000839838),0+1i*(0),0+1i*(0),0+1i*(0),-6.60982e-07+1i*(0.000419919),0+1i*(0),0+1i*(0),1.32196e-06+1i*(-0.000839838),0+1i*(0),0+1i*(0),0+1i*(0),-6.60982e-07+1i*(0.000419919),0+1i*(0),0+1i*(0),1.32196e-06+1i*(-0.000839838),
2260,3.27573e-07+1i*(-0.00020903),0+1i*(0),0+1i*(0),-6.55146e-07+1i*(0.000418061),0+1i*(0),0+1i*(0),0+1i*(0),3.27573e-07+1i*(-0.00020903),0+1i*(0),0+1i*(0),-6.55146e-07+1i*(0.000418061),0+1i*(0),0+1i*(0),0+1i*(0),3.27573e-07+1i*(-0.00020903),0+1i*(0),0+1i*(0),-6.55146e-07+1i*(0.000418061),-6.55146e-07+1i*(0.000418061),0+1i*(0),0+1i*(0),1.31029e-06+1i*(-0.000836122),0+1i*(0),0+1i*(0),0+1i*(0),-6.55146e-07+1i*(0.000418061),0+1i*(0),0+1i*(0),1.31029e-06+1i*(-0.000836122),0+1i*(0),0+1i*(0),0+1i*(0),-6.55146e-07+1i*(0.000418061),0+1i*(0),0+1i*(0),1.31029e-06+1i*(-0.000836122),
2270,3.24693e-07+1i*(-0.00020811),0+1i*(0),0+1i*(0),-6.49386e-07+1i*(0.000416219),0+1i*(0),0+1i*(0),0+1i*(0),3.24693e-07+1i*(-0.00020811),0+1i*(0),0+1i*(0),-6.49386e-07+1i*(0.000416219),0+1i*(0),0+1i*(0),0+1i*(0),3.24693e-07+1i*(-0.00020811),0+1i*(0),0+1i*(0),-6.49386e-07+1i*(0.000416219),-6.49386e-07+1i*(0.000416219),0+1i*(0),0+1i*(0),1.29877e-06+1i*(-0.000832439),0+1i*(0),0+1i*(0),0+1i*(0),-6.49386e-07+1i*(0.000416219),0+1i*(0),0+1i*(0),1.29877e-06+1i*(-0.000832439),0+1i*(0),0+1i*(0),0+1i*(0),-6.49386e-07+1i*(0.000416219),0+1i*(0),0+1i*(0),1.29877e-06+1i*(-0.000832439),
2280,3.21851e-07+1i*(-0.000207197),0+1i*(0),0+1i*(0),-6.43702e-07+1i*(0.000414394),0+1i*(0),0+1i*(0),0+1i*(0),3.21851e-07+1i*(-0.000207197),0+1i*(0),0+1i*(0),-6.43702e-07+1i*(0.000414394),0+1i*(0),0+1i*(0),0+1i*(0),3.21851e-07+1i*(-0.000207197),0+1i*(0),0+1i*(0),-6.43702e-07+1i*(0.000414394),-6.43702e-07+1i*(0.000414394),0+1i*(0),0+1i*(0),1.2874e-06+1i*(-0.000828788),0+1i*(0),0+1i*(0),0+1i*(0),-6.43702e-07+1i*(0.000414394),0+1i*(0),0+1i*(0),1.2874e-06+1i*(-0.000828788),0+1i*(0),0+1i*(0),0+1i*(0),-6.43702e-07+1i*(0.000414394),0+1i*(0),0+1i*(0),1.2874e-06+1i*(-0.000828788),
2290,3.19046e-07+1i*(-0.000206292),0+1i*(0),0+1i*(0),-6.38093e-07+1i*(0.000412584),0+1i*(0),0+1i*(0),0+1i*(0),3.19046e-07+1i*(-0.000206292),0+1i*(0),0+1i*(0),-6.38093e-07+1i*(0.000412584),0+1i*(0),0+1i*(0),0+1i*(0),3.19046e-07+1i*(-0.000206292),0+1i*(0),0+1i*(0),-6.38093e-07+1i*(0.000412584),-6.38093e-07+1i*(0.000412584),0+1i*(0),0+1i*(0),1.27619e-06+1i*(-0.000825168),0+1i*(0),0+1i*(0),0+1i*(0),-6.38093e-07+1i*(0.000412584),0+1i*(0),0+1i*(0),1.27619e-06+1i*(-0.000825168),0+1i*(0),0+1i*(0),0+1i*(0),-6.38093e-07+1i*(0.000412584),0+1i*(0),0+1i*(0),1.27619e-06+1i*(-0.000825168),
2300,3.16278e-07+1i*(-0.000205395),0+1i*(0),0+1i*(0),-6.32556e-07+1i*(0.00041079),0+1i*(0),0+1i*(0),0+1i*(0),3.16278e-07+1i*(-0.000205395),0+1i*(0),0+1i*(0),-6.32556e-07+1i*(0.00041079),0+1i*(0),0+1i*(0),0+1i*(0),3.16278e-07+1i*(-0.000205395),0+1i*(0),0+1i*(0),-6.32556e-07+1i*(0.00041079),-6.32556e-07+1i*(0.00041079),0+1i*(0),0+1i*(0),1.26511e-06+1i*(-0.000821581),0+1i*(0),0+1i*(0),0+1i*(0),-6.32556e-07+1i*(0.00041079),0+1i*(0),0+1i*(0),1.26511e-06+1i*(-0.000821581),0+1i*(0),0+1i*(0),0+1i*(0),-6.32556e-07+1i*(0.00041079),0+1i*(0),0+1i*(0),1.26511e-06+1i*(-0.000821581),
2310,3.13546e-07+1i*(-0.000204506),0+1i*(0),0+1i*(0),-6.27091e-07+1i*(0.000409012),0+1i*(0),0+1i*(0),0+1i*(0),3.13546e-07+1i*(-0.000204506),0+1i*(0),0+1i*(0),-6.27091e-07+1i*(0.000409012),0+1i*(0),0+1i*(0),0+1i*(0),3.13546e-07+1i*(-0.000204506),0+1i*(0),0+1i*(0),-6.27091e-07+1i*(0.000409012),-6.27091e-07+1i*(0.000409012),0+1i*(0),0+1i*(0),1.25418e-06+1i*(-0.000818024),0+1i*(0),0+1i*(0),0+1i*(0),-6.27091e-07+1i*(0.000409012),0+1i*(0),0+1i*(0),1.25418e-06+1i*(-0.000818024),0+1i*(0),0+1i*(0),0+1i*(0),-6.27091e-07+1i*(0.000409012),0+1i*(0),0+1i*(0),1.25418e-06+1i*(-0.000818024),
2320,3.10848e-07+1i*(-0.000203625),0+1i*(0),0+1i*(0),-6.21697e-07+1i*(0.000407249),0+1i*(0),0+1i*(0),0+1i*(0),3.10848e-07+1i*(-0.000203625),0+1i*(0),0+1i*(0),-6.21697e-07+1i*(0.000407249),0+1i*(0),0+1i*(0),0+1i*(0),3.10848e-07+1i*(-0.000203625),0+1i*(0),0+1i*(0),-6.21697e-07+1i*(0.000407249),-6.21697e-07+1i*(0.000407249),0+1i*(0),0+1i*(0),1.24339e-06+1i*(-0.000814498),0+1i*(0),0+1i*(0),0+1i*(0),-6.21697e-07+1i*(0.000407249),0+1i*(0),0+1i*(0),1.24339e-06+1i*(-0.000814498),0+1i*(0),0+1i*(0),0+1i*(0),-6.21697e-07+1i*(0.000407249),0+1i*(0),0+1i*(0),1.24339e-06+1i*(-0.000814498),
2330,3.08186e-07+1i*(-0.000202751),0+1i*(0),0+1i*(0),-6.16372e-07+1i*(0.000405501),0+1i*(0),0+1i*(0),0+1i*(0),3.08186e-07+1i*(-0.000202751),0+1i*(0),0+1i*(0),-6.16372e-07+1i*(0.000405501),0+1i*(0),0+1i*(0),0+1i*(0),3.08186e-07+1i*(-0.000202751),0+1i*(0),0+1i*(0),-6.16372e-07+1i*(0.000405501),-6.16372e-07+1i*(0.000405501),0+1i*(0),0+1i*(0),1.23274e-06+1i*(-0.000811002),0+1i*(0),0+1i*(0),0+1i*(0),-6.16372e-07+1i*(0.000405501),0+1i*(0),0+1i*(0),1.23274e-06+1i*(-0.000811002),0+1i*(0),0+1i*(0),0+1i*(0),-6.16372e-07+1i*(0.000405501),0+1i*(0),0+1i*(0),1.23274e-06+1i*(-0.000811002),
2340,3.05558e-07+1i*(-0.000201884),0+1i*(0),0+1i*(0),-6.11115e-07+1i*(0.000403768),0+1i*(0),0+1i*(0),0+1i*(0),3.05558e-07+1i*(-0.000201884),0+1i*(0),0+1i*(0),-6.11115e-07+1i*(0.000403768),0+1i*(0),0+1i*(0),0+1i*(0),3.05558e-07+1i*(-0.000201884),0+1i*(0),0+1i*(0),-6.11115e-07+1i*(0.000403768),-6.11115e-07+1i*(0.000403768),0+1i*(0),0+1i*(0),1.22223e-06+1i*(-0.000807537),0+1i*(0),0+1i*(0),0+1i*(0),-6.11115e-07+1i*(0.000403768),0+1i*(0),0+1i*(0),1.22223e-06+1i*(-0.000807537),0+1i*(0),0+1i*(0),0+1i*(0),-6.11115e-07+1i*(0.000403768),0+1i*(0),0+1i*(0),1.22223e-06+1i*(-0.000807537),
2350,3.02963e-07+1i*(-0.000201025),0+1i*(0),0+1i*(0),-6.05925e-07+1i*(0.00040205),0+1i*(0),0+1i*(0),0+1i*(0),3.02963e-07+1i*(-0.000201025),0+1i*(0),0+1i*(0),-6.05925e-07+1i*(0.00040205),0+1i*(0),0+1i*(0),0+1i*(0),3.02963e-07+1i*(-0.000201025),0+1i*(0),0+1i*(0),-6.05925e-07+1i*(0.00040205),-6.05925e-07+1i*(0.00040205),0+1i*(0),0+1i*(0),1.21185e-06+1i*(-0.0008041),0+1i*(0),0+1i*(0),0+1i*(0),-6.05925e-07+1i*(0.00040205),0+1i*(0),0+1i*(0),1.21185e-06+1i*(-0.0008041),0+1i*(0),0+1i*(0),0+1i*(0),-6.05925e-07+1i*(0.00040205),0+1i*(0),0+1i*(0),1.21185e-06+1i*(-0.0008041),
2360,3.00401e-07+1i*(-0.000200173),0+1i*(0),0+1i*(0),-6.00801e-07+1i*(0.000400347),0+1i*(0),0+1i*(0),0+1i*(0),3.00401e-07+1i*(-0.000200173),0+1i*(0),0+1i*(0),-6.00801e-07+1i*(0.000400347),0+1i*(0),0+1i*(0),0+1i*(0),3.00401e-07+1i*(-0.000200173),0+1i*(0),0+1i*(0),-6.00801e-07+1i*(0.000400347),-6.00801e-07+1i*(0.000400347),0+1i*(0),0+1i*(0),1.2016e-06+1i*(-0.000800693),0+1i*(0),0+1i*(0),0+1i*(0),-6.00801e-07+1i*(0.000400347),0+1i*(0),0+1i*(0),1.2016e-06+1i*(-0.000800693),0+1i*(0),0+1i*(0),0+1i*(0),-6.00801e-07+1i*(0.000400347),0+1i*(0),0+1i*(0),1.2016e-06+1i*(-0.000800693),
2370,2.97871e-07+1i*(-0.000199329),0+1i*(0),0+1i*(0),-5.95742e-07+1i*(0.000398657),0+1i*(0),0+1i*(0),0+1i*(0),2.97871e-07+1i*(-0.000199329),0+1i*(0),0+1i*(0),-5.95742e-07+1i*(0.000398657),0+1i*(0),0+1i*(0),0+1i*(0),2.97871e-07+1i*(-0.000199329),0+1i*(0),0+1i*(0),-5.95742e-07+1i*(0.000398657),-5.95742e-07+1i*(0.000398657),0+1i*(0),0+1i*(0),1.19148e-06+1i*(-0.000797315),0+1i*(0),0+1i*(0),0+1i*(0),-5.95742e-07+1i*(0.000398657),0+1i*(0),0+1i*(0),1.19148e-06+1i*(-0.000797315),0+1i*(0),0+1i*(0),0+1i*(0),-5.95742e-07+1i*(0.000398657),0+1i*(0),0+1i*(0),1.19148e-06+1i*(-0.000797315),
2380,2.95373e-07+1i*(-0.000198491),0+1i*(0),0+1i*(0),-5.90746e-07+1i*(0.000396982),0+1i*(0),0+1i*(0),0+1i*(0),2.95373e-07+1i*(-0.000198491),0+1i*(0),0+1i*(0),-5.90746e-07+1i*(0.000396982),0+1i*(0),0+1i*(0),0+1i*(0),2.95373e-07+1i*(-0.000198491),0+1i*(0),0+1i*(0),-5.90746e-07+1i*(0.000396982),-5.90746e-07+1i*(0.000396982),0+1i*(0),0+1i*(0),1.18149e-06+1i*(-0.000793965),0+1i*(0),0+1i*(0),0+1i*(0),-5.90746e-07+1i*(0.000396982),0+1i*(0),0+1i*(0),1.18149e-06+1i*(-0.000793965),0+1i*(0),0+1i*(0),0+1i*(0),-5.90746e-07+1i*(0.000396982),0+1i*(0),0+1i*(0),1.18149e-06+1i*(-0.000793965),
2390,2.92906e-07+1i*(-0.000197661),0+1i*(0),0+1i*(0),-5.85813e-07+1i*(0.000395321),0+1i*(0),0+1i*(0),0+1i*(0),2.92906e-07+1i*(-0.000197661),0+1i*(0),0+1i*(0),-5.85813e-07+1i*(0.000395321),0+1i*(0),0+1i*(0),0+1i*(0),2.92906e-07+1i*(-0.000197661),0+1i*(0),0+1i*(0),-5.85813e-07+1i*(0.000395321),-5.85813e-07+1i*(0.000395321),0+1i*(0),0+1i*(0),1.17163e-06+1i*(-0.000790643),0+1i*(0),0+1i*(0),0+1i*(0),-5.85813e-07+1i*(0.000395321),0+1i*(0),0+1i*(0),1.17163e-06+1i*(-0.000790643),0+1i*(0),0+1i*(0),0+1i*(0),-5.85813e-07+1i*(0.000395321),0+1i*(0),0+1i*(0),1.17163e-06+1i*(-0.000790643),
2400,2.90471e-07+1i*(-0.000196837),0+1i*(0),0+1i*(0),-5.80941e-07+1i*(0.000393674),0+1i*(0),0+1i*(0),0+1i*(0),2.90471e-07+1i*(-0.000196837),0+1i*(0),0+1i*(0),-5.80941e-07+1i*(0.000393674),0+1i*(0),0+1i*(0),0+1i*(0),2.90471e-07+1i*(-0.000196837),0+1i*(0),0+1i*(0),-5.80941e-07+1i*(0.000393674),-5.80941e-07+1i*(0.000393674),0+1i*(0),0+1i*(0),1.16188e-06+1i*(-0.000787348),0+1i*(0),0+1i*(0),0+1i*(0),-5.80941e-07+1i*(0.000393674),0+1i*(0),0+1i*(0),1.16188e-06+1i*(-0.000787348),0+1i*(0),0+1i*(0),0+1i*(0),-5.80941e-07+1i*(0.000393674),0+1i*(0),0+1i*(0),1.16188e-06+1i*(-0.000787348),
2410,2.88065e-07+1i*(-0.00019602),0+1i*(0),0+1i*(0),-5.7613e-07+1i*(0.000392041),0+1i*(0),0+1i*(0),0+1i*(0),2.88065e-07+1i*(-0.00019602),0+1i*(0),0+1i*(0),-5.7613e-07+1i*(0.000392041),0+1i*(0),0+1i*(0),0+1i*(0),2.88065e-07+1i*(-0.00019602),0+1i*(0),0+1i*(0),-5.7613e-07+1i*(0.000392041),-5.7613e-07+1i*(0.000392041),0+1i*(0),0+1i*(0),1.15226e-06+1i*(-0.000784081),0+1i*(0),0+1i*(0),0+1i*(0),-5.7613e-07+1i*(0.000392041),0+1i*(0),0+1i*(0),1.15226e-06+1i*(-0.000784081),0+1i*(0),0+1i*(0),0+1i*(0),-5.7613e-07+1i*(0.000392041),0+1i*(0),0+1i*(0),1.15226e-06+1i*(-0.000784081),
2420,2.85689e-07+1i*(-0.00019521),0+1i*(0),0+1i*(0),-5.71379e-07+1i*(0.000390421),0+1i*(0),0+1i*(0),0+1i*(0),2.85689e-07+1i*(-0.00019521),0+1i*(0),0+1i*(0),-5.71379e-07+1i*(0.000390421),0+1i*(0),0+1i*(0),0+1i*(0),2.85689e-07+1i*(-0.00019521),0+1i*(0),0+1i*(0),-5.71379e-07+1i*(0.000390421),-5.71379e-07+1i*(0.000390421),0+1i*(0),0+1i*(0),1.14276e-06+1i*(-0.000780841),0+1i*(0),0+1i*(0),0+1i*(0),-5.71379e-07+1i*(0.000390421),0+1i*(0),0+1i*(0),1.14276e-06+1i*(-0.000780841),0+1i*(0),0+1i*(0),0+1i*(0),-5.71379e-07+1i*(0.000390421),0+1i*(0),0+1i*(0),1.14276e-06+1i*(-0.000780841),
2430,2.83343e-07+1i*(-0.000194407),0+1i*(0),0+1i*(0),-5.66686e-07+1i*(0.000388814),0+1i*(0),0+1i*(0),0+1i*(0),2.83343e-07+1i*(-0.000194407),0+1i*(0),0+1i*(0),-5.66686e-07+1i*(0.000388814),0+1i*(0),0+1i*(0),0+1i*(0),2.83343e-07+1i*(-0.000194407),0+1i*(0),0+1i*(0),-5.66686e-07+1i*(0.000388814),-5.66686e-07+1i*(0.000388814),0+1i*(0),0+1i*(0),1.13337e-06+1i*(-0.000777628),0+1i*(0),0+1i*(0),0+1i*(0),-5.66686e-07+1i*(0.000388814),0+1i*(0),0+1i*(0),1.13337e-06+1i*(-0.000777628),0+1i*(0),0+1i*(0),0+1i*(0),-5.66686e-07+1i*(0.000388814),0+1i*(0),0+1i*(0),1.13337e-06+1i*(-0.000777628),
2440,2.81025e-07+1i*(-0.00019361),0+1i*(0),0+1i*(0),-5.6205e-07+1i*(0.000387221),0+1i*(0),0+1i*(0),0+1i*(0),2.81025e-07+1i*(-0.00019361),0+1i*(0),0+1i*(0),-5.6205e-07+1i*(0.000387221),0+1i*(0),0+1i*(0),0+1i*(0),2.81025e-07+1i*(-0.00019361),0+1i*(0),0+1i*(0),-5.6205e-07+1i*(0.000387221),-5.6205e-07+1i*(0.000387221),0+1i*(0),0+1i*(0),1.1241e-06+1i*(-0.000774441),0+1i*(0),0+1i*(0),0+1i*(0),-5.6205e-07+1i*(0.000387221),0+1i*(0),0+1i*(0),1.1241e-06+1i*(-0.000774441),0+1i*(0),0+1i*(0),0+1i*(0),-5.6205e-07+1i*(0.000387221),0+1i*(0),0+1i*(0),1.1241e-06+1i*(-0.000774441),
2450,2.78736e-07+1i*(-0.00019282),0+1i*(0),0+1i*(0),-5.57472e-07+1i*(0.00038564),0+1i*(0),0+1i*(0),0+1i*(0),2.78736e-07+1i*(-0.00019282),0+1i*(0),0+1i*(0),-5.57472e-07+1i*(0.00038564),0+1i*(0),0+1i*(0),0+1i*(0),2.78736e-07+1i*(-0.00019282),0+1i*(0),0+1i*(0),-5.57472e-07+1i*(0.00038564),-5.57472e-07+1i*(0.00038564),0+1i*(0),0+1i*(0),1.11494e-06+1i*(-0.00077128),0+1i*(0),0+1i*(0),0+1i*(0),-5.57472e-07+1i*(0.00038564),0+1i*(0),0+1i*(0),1.11494e-06+1i*(-0.00077128),0+1i*(0),0+1i*(0),0+1i*(0),-5.57472e-07+1i*(0.00038564),0+1i*(0),0+1i*(0),1.11494e-06+1i*(-0.00077128),
2460,2.76474e-07+1i*(-0.000192036),0+1i*(0),0+1i*(0),-5.52948e-07+1i*(0.000384072),0+1i*(0),0+1i*(0),0+1i*(0),2.76474e-07+1i*(-0.000192036),0+1i*(0),0+1i*(0),-5.52948e-07+1i*(0.000384072),0+1i*(0),0+1i*(0),0+1i*(0),2.76474e-07+1i*(-0.000192036),0+1i*(0),0+1i*(0),-5.52948e-07+1i*(0.000384072),-5.52948e-07+1i*(0.000384072),0+1i*(0),0+1i*(0),1.1059e-06+1i*(-0.000768145),0+1i*(0),0+1i*(0),0+1i*(0),-5.52948e-07+1i*(0.000384072),0+1i*(0),0+1i*(0),1.1059e-06+1i*(-0.000768145),0+1i*(0),0+1i*(0),0+1i*(0),-5.52948e-07+1i*(0.000384072),0+1i*(0),0+1i*(0),1.1059e-06+1i*(-0.000768145),
2470,2.7424e-07+1i*(-0.000191259),0+1i*(0),0+1i*(0),-5.4848e-07+1i*(0.000382517),0+1i*(0),0+1i*(0),0+1i*(0),2.7424e-07+1i*(-0.000191259),0+1i*(0),0+1i*(0),-5.4848e-07+1i*(0.000382517),0+1i*(0),0+1i*(0),0+1i*(0),2.7424e-07+1i*(-0.000191259),0+1i*(0),0+1i*(0),-5.4848e-07+1i*(0.000382517),-5.4848e-07+1i*(0.000382517),0+1i*(0),0+1i*(0),1.09696e-06+1i*(-0.000765035),0+1i*(0),0+1i*(0),0+1i*(0),-5.4848e-07+1i*(0.000382517),0+1i*(0),0+1i*(0),1.09696e-06+1i*(-0.000765035),0+1i*(0),0+1i*(0),0+1i*(0),-5.4848e-07+1i*(0.000382517),0+1i*(0),0+1i*(0),1.09696e-06+1i*(-0.000765035),
2480,2.72033e-07+1i*(-0.000190488),0+1i*(0),0+1i*(0),-5.44066e-07+1i*(0.000380975),0+1i*(0),0+1i*(0),0+1i*(0),2.72033e-07+1i*(-0.000190488),0+1i*(0),0+1i*(0),-5.44066e-07+1i*(0.000380975),0+1i*(0),0+1i*(0),0+1i*(0),2.72033e-07+1i*(-0.000190488),0+1i*(0),0+1i*(0),-5.44066e-07+1i*(0.000380975),-5.44066e-07+1i*(0.000380975),0+1i*(0),0+1i*(0),1.08813e-06+1i*(-0.00076195),0+1i*(0),0+1i*(0),0+1i*(0),-5.44066e-07+1i*(0.000380975),0+1i*(0),0+1i*(0),1.08813e-06+1i*(-0.00076195),0+1i*(0),0+1i*(0),0+1i*(0),-5.44066e-07+1i*(0.000380975),0+1i*(0),0+1i*(0),1.08813e-06+1i*(-0.00076195),
