1.14025,-0.00189569+1i*(-0.00058116),0.00454294+1i*(-0.000391276),0.000204426+1i*(-1.99073e-05),-5.88421e-06+1i*(9.71577e-07),0.00653348+1i*(-0.000933029),-7.90874e-07+1i*(1.12006e-07),-1.91693e-06+1i*(1.02665e-06),4.68469e-07+1i*(3.8222e-06),5.59961e-08+1i*(-0.000168476),
1.14815,-0.0018896+1i*(-0.000585964),0.00454173+1i*(-0.000391811),0.000204511+1i*(-1.99755e-05),-5.96376e-06+1i*(9.91538e-07),0.00653168+1i*(-0.000939193),-8.01621e-07+1i*(1.14309e-07),-1.94706e-06+1i*(1.03051e-06),4.81462e-07+1i*(3.84932e-06),5.65689e-08+1i*(-0.000169644),
1.15611,-0.00188344+1i*(-0.00059079),0.00454052+1i*(-0.000392355),0.000204597+1i*(-2.00443e-05),-6.04436e-06+1i*(1.0119e-06),0.00652986+1i*(-0.000945395),-8.12511e-07+1i*(1.16659e-07),-1.97763e-06+1i*(1.03435e-06),4.94651e-07+1i*(3.87659e-06),5.71487e-08+1i*(-0.000170819),
1.16413,-0.0018772+1i*(-0.000595639),0.00453932+1i*(-0.00039291),0.000204685+1i*(-2.01136e-05),-6.12601e-06+1i*(1.03268e-06),0.00652801+1i*(-0.000951633),-8.23544e-07+1i*(1.19056e-07),-2.00863e-06+1i*(1.03819e-06),5.08038e-07+1i*(3.90399e-06),5.77357e-08+1i*(-0.000172003),
1.1722,-0.00187089+1i*(-0.000600509),0.00453812+1i*(-0.000393475),0.000204775+1i*(-2.01835e-05),-6.20873e-06+1i*(1.05388e-06),0.00652613+1i*(-0.000957907),-8.34724e-07+1i*(1.21502e-07),-2.04006e-06+1i*(1.04202e-06),5.21626e-07+1i*(3.93154e-06),5.833e-08+1i*(-0.000173195),
1.18032,-0.0018645+1i*(-0.000605402),0.00453692+1i*(-0.000394051),0.000204866+1i*(-2.02539e-05),-6.29254e-06+1i*(1.07551e-06),0.00652423+1i*(-0.000964219),-8.46052e-07+1i*(1.23997e-07),-2.07195e-06+1i*(1.04584e-06),5.35417e-07+1i*(3.95922e-06),5.89318e-08+1i*(-0.000174396),
1.1885,-0.00185803+1i*(-0.000610316),0.00453572+1i*(-0.000394637),0.00020496+1i*(-2.03249e-05),-6.37744e-06+1i*(1.09758e-06),0.00652231+1i*(-0.000970568),-8.5753e-07+1i*(1.26543e-07),-2.10428e-06+1i*(1.04965e-06),5.49414e-07+1i*(3.98704e-06),5.9541e-08+1i*(-0.000175604),
1.19674,-0.00185149+1i*(-0.000615252),0.00453453+1i*(-0.000395234),0.000205055+1i*(-2.03964e-05),-6.46345e-06+1i*(1.12009e-06),0.00652036+1i*(-0.000976955),-8.69159e-07+1i*(1.29141e-07),-2.13707e-06+1i*(1.05345e-06),5.63618e-07+1i*(4.015e-06),6.01579e-08+1i*(-0.000176821),
1.20504,-0.00184486+1i*(-0.00062021),0.00453334+1i*(-0.000395842),0.000205152+1i*(-2.04685e-05),-6.55058e-06+1i*(1.14306e-06),0.00651839+1i*(-0.000983378),-8.80942e-07+1i*(1.31791e-07),-2.17033e-06+1i*(1.05723e-06),5.78033e-07+1i*(4.0431e-06),6.07824e-08+1i*(-0.000178047),
1.21339,-0.00183816+1i*(-0.000625189),0.00453215+1i*(-0.00039646),0.000205251+1i*(-2.05412e-05),-6.63885e-06+1i*(1.16649e-06),0.00651639+1i*(-0.00098984),-8.92881e-07+1i*(1.34495e-07),-2.20406e-06+1i*(1.061e-06),5.9266e-07+1i*(4.07134e-06),6.14148e-08+1i*(-0.000179281),
